uuid,gender,tenure,phone_services,internet_services,contract_duration,payment_method,number_customer_service_calls,phone_min,internet_min,phone_monthly_charges,internet_monthly_charges,avg_monthly_bill,churn,trigger_price,trigger_quality,trigger_external,treatment,churn_after_treatment
954b8fd8-febf-11ec-ac44-0242ac1c0002,Female,62,1,1,long-term,email,0,128.78267123340646,9606.074183313473,21.89273139016836,73.3325208679735,95.68606478744479,0,0,0,0,,0
95571b8c-febf-11ec-ac44-0242ac1c0002,Male,36,0,1,long-term,automatic transfer,3,0.0,6366.266843225611,0.0,46.44292104967033,66.27164158686837,0,0,0,0,,0
954e6050-febf-11ec-ac44-0242ac1c0002,Female,47,1,1,short-term,email,2,123.37943168015501,8544.10746209698,20.974881377071142,83.81662107066535,104.26700871989541,1,1,0,0,free_device,1
954f29cc-febf-11ec-ac44-0242ac1c0002,Female,72,1,1,long-term,automatic transfer,0,123.37943168015501,12180.829494257645,20.974881377071142,94.19400840003787,113.09768016928442,0,0,0,0,,0
955152d8-febf-11ec-ac44-0242ac1c0002,Male,63,1,0,long-term,mail,1,154.59281065171305,0.0,26.272534088607596,0.0,21.93710507,0,0,0,0,,0
95488fa4-febf-11ec-ac44-0242ac1c0002,Female,1,1,1,short-term,mail,1,119.53195064758314,4647.930519183432,20.3231620218585,48.65574735584005,35.801,1,0,1,0,,1
954914ec-febf-11ec-ac44-0242ac1c0002,Male,1,1,0,short-term,mail,0,116.55189958105845,0.0,19.816377333326788,0.0,9.762,0,0,0,0,,0
9553f65a-febf-11ec-ac44-0242ac1c0002,Female,64,1,0,long-term,mail,2,145.00698992756855,0.0,24.653577403749775,0.0,24.15668982694839,0,0,0,0,,0
9557f750-febf-11ec-ac44-0242ac1c0002,Female,4,1,1,short-term,automatic transfer,5,120.53072927488782,6894.756307992632,20.490482466323414,61.82857803203036,64.48791383941456,1,0,0,1,,1
954e2040-febf-11ec-ac44-0242ac1c0002,Male,30,1,1,short-term,automatic transfer,1,135.69399395462133,6351.340373947248,23.068601438601654,45.621983078742275,63.160432568168304,0,0,0,0,,0
954e71f8-febf-11ec-ac44-0242ac1c0002,Female,47,1,0,long-term,mail,4,105.27630867514056,0.0,17.896628475294484,0.0,19.987974397470957,0,0,0,0,,0
954e26ee-febf-11ec-ac44-0242ac1c0002,Female,30,0,1,short-term,email,1,0.0,2313.1302383685,0.0,22.028213918189522,41.007271605915825,1,0,0,1,,1
9553905c-febf-11ec-ac44-0242ac1c0002,Male,31,1,1,long-term,mail,4,123.37943168015501,5406.275656408166,20.974881377071142,58.47511862292886,80.865625,1,0,0,1,,1
954d8cc0-febf-11ec-ac44-0242ac1c0002,Female,71,1,0,long-term,mail,0,115.77443807745843,0.0,19.681076982690836,0.0,26.3590485234787,0,0,0,0,,0
95537d24-febf-11ec-ac44-0242ac1c0002,Male,31,1,1,short-term,automatic transfer,0,113.2876612653004,8637.696196495934,19.261059524239002,75.2284116603183,79.1534681,0,0,0,0,,0
955ab7a6-febf-11ec-ac44-0242ac1c0002,Male,19,1,1,short-term,mail,0,119.77861212289883,1283.9454377325133,20.362362843110866,7.371077952016719,38.77327104137674,0,0,0,0,,0
95538166-febf-11ec-ac44-0242ac1c0002,Male,31,1,1,short-term,automatic transfer,1,123.37943168015501,6734.68312868814,20.974881377071142,66.70513863230356,82.8640289,1,1,0,0,upgrade_package,1
9554b694-febf-11ec-ac44-0242ac1c0002,Female,35,1,1,short-term,email,1,116.96627042967825,5745.728507032851,19.88734709896585,42.008375884870986,59.86897986339571,0,0,0,0,,0
954a9966-febf-11ec-ac44-0242ac1c0002,Female,8,1,1,short-term,email,1,117.08388158501832,4464.76829364252,19.904667415016643,64.30413008357482,79.56546342363177,1,1,0,0,discount,0
954d4fbc-febf-11ec-ac44-0242ac1c0002,Female,71,0,1,long-term,automatic transfer,1,0.0,8730.37574057754,0.0,62.76972142681643,72.25182817064477,0,0,0,0,upgrade_package,0
954d4e5e-febf-11ec-ac44-0242ac1c0002,Female,71,1,1,long-term,automatic transfer,1,126.67331317923093,10024.553089315266,21.536795573966405,72.42995275287493,92.16841584631275,0,0,0,0,,0
954db74a-febf-11ec-ac44-0242ac1c0002,Male,21,1,1,short-term,mail,3,124.3940594768466,8080.406953150397,21.14706334398793,57.15616143944055,75.21121370184872,0,0,0,0,,0
9549e714-febf-11ec-ac44-0242ac1c0002,Female,2,1,1,short-term,email,1,116.32571491117868,10179.332702524118,19.779984960914476,69.18023190282472,46.245943687818674,0,0,0,0,,0
9551d726-febf-11ec-ac44-0242ac1c0002,Female,15,1,1,long-term,mail,1,134.75595212791808,4508.456041410031,22.90767014894015,31.339022649511794,48.594299,0,0,0,0,,0
954dd946-febf-11ec-ac44-0242ac1c0002,Female,12,0,1,short-term,mail,2,0.0,2043.019298624205,0.0,31.360823176446587,44.77406765343286,0,0,0,0,,0
954ff7ee-febf-11ec-ac44-0242ac1c0002,Male,5,1,1,short-term,automatic transfer,1,115.0446489043509,4324.279811808443,19.55876760402074,39.76296652870519,49.459682629490494,0,0,0,0,,0
954fa2bc-febf-11ec-ac44-0242ac1c0002,Female,17,1,0,short-term,automatic transfer,2,121.64153755844085,0.0,20.676623636579517,0.0,23.108435114722894,0,0,0,0,,0
954d7ee2-febf-11ec-ac44-0242ac1c0002,Male,71,1,1,long-term,automatic transfer,2,110.79404786983741,12557.63192871734,18.834829295973258,94.37497515016656,112.07148790182796,0,0,0,0,,0
955b7484-febf-11ec-ac44-0242ac1c0002,Male,26,1,0,long-term,mail,1,113.75467402620254,0.0,19.29034323982182,0.0,17.532992379807233,0,0,0,0,,0
95520a48-febf-11ec-ac44-0242ac1c0002,Female,60,1,1,long-term,email,3,129.32221483663744,8631.161750495148,21.98621911710851,62.12213362694549,80.7913324042896,0,0,0,0,,0
9548f3ea-febf-11ec-ac44-0242ac1c0002,Female,1,1,1,short-term,email,3,116.2411375314569,5218.025963035734,19.763931139554817,47.74761747278121,35.28,1,1,1,0,free_device,1
955b55ee-febf-11ec-ac44-0242ac1c0002,Male,26,1,1,short-term,email,2,123.37943168015501,5255.972609842051,20.974881377071142,64.96085251681184,81.68699070456654,1,0,0,1,,1
955a9e56-febf-11ec-ac44-0242ac1c0002,Male,44,0,1,long-term,email,2,0.0,5256.909704182102,0.0,34.3246560159677,55.247632956272554,0,0,0,0,,0
954d389c-febf-11ec-ac44-0242ac1c0002,Male,71,1,1,long-term,automatic transfer,0,112.64534697924974,8107.0091842986785,19.149419174284596,61.16461821386199,86.05295432560463,0,0,0,0,,0
95529b3e-febf-11ec-ac44-0242ac1c0002,Female,9,1,1,short-term,mail,2,117.28679203594376,4475.714545215472,19.938767638206556,42.69482826641246,45.8342823079235,0,0,0,0,,0
954fe18c-febf-11ec-ac44-0242ac1c0002,Male,27,1,0,long-term,mail,4,126.21472440604285,0.0,21.458433342941046,0.0,21.143955664752887,0,0,0,0,,0
954d9d64-febf-11ec-ac44-0242ac1c0002,Female,71,1,0,long-term,automatic transfer,1,143.9954236789084,0.0,24.480014814847895,0.0,25.359907349857153,0,0,0,0,discount,0
954ddda6-febf-11ec-ac44-0242ac1c0002,Male,12,0,1,short-term,mail,4,0.0,1900.0715479500996,0.0,40.1665747730965,34.29711484672829,0,0,0,0,,0
95490344-febf-11ec-ac44-0242ac1c0002,Male,1,1,1,short-term,email,3,118.83613256967672,4838.799690049064,20.205238167093174,51.326751217452,36.314,1,0,1,0,upgrade_package,1
954d080e-febf-11ec-ac44-0242ac1c0002,Female,52,0,1,long-term,mail,0,0.0,7132.427261373104,0.0,50.091317631396365,74.57890933508095,0,0,0,0,,0
9548a976-febf-11ec-ac44-0242ac1c0002,Male,1,1,1,short-term,email,2,119.9286853380554,7221.603734364393,20.390812512249628,53.915880731386956,38.285,1,0,0,1,discount,1
954eff56-febf-11ec-ac44-0242ac1c0002,Female,72,1,1,long-term,automatic transfer,0,123.37943168015501,10260.978273774439,20.974881377071142,73.89767458451406,94.63252862494674,0,0,0,0,,0
954fa62c-febf-11ec-ac44-0242ac1c0002,Male,17,1,1,long-term,automatic transfer,2,122.33058959159816,4838.68232024791,20.796980226277295,35.308639247138686,68.75021690358602,0,0,0,0,,0
9549ba50-febf-11ec-ac44-0242ac1c0002,Female,2,1,1,short-term,mail,6,113.9065273993556,2884.731600805114,19.368484047263195,25.719044193039696,29.936502802458083,0,0,0,0,,0
954976c6-febf-11ec-ac44-0242ac1c0002,Male,1,1,0,short-term,mail,1,122.51484188054292,0.0,20.830657631396917,0.0,9.901,1,0,1,0,,1
955a91d6-febf-11ec-ac44-0242ac1c0002,Male,44,1,1,short-term,automatic transfer,1,117.47161611794984,10569.400674046668,19.969902410217976,80.93029457011995,88.80200770132907,0,0,0,0,,0
9553acf4-febf-11ec-ac44-0242ac1c0002,Male,50,1,1,long-term,automatic transfer,2,118.22002965161215,8577.882773348709,20.09821852325394,60.81725386501355,81.4041021324149,0,0,0,0,,0
954e9e80-febf-11ec-ac44-0242ac1c0002,Female,72,1,1,long-term,automatic transfer,0,123.37943168015501,6619.6407822217,20.974881377071142,42.81451520968413,67.11638491491762,0,0,0,0,,0
954df674-febf-11ec-ac44-0242ac1c0002,Female,12,1,1,short-term,email,1,114.88876422379093,7705.718570387455,19.53129099973835,61.32454976987952,72.31654051413996,1,0,0,1,,1
9550cd40-febf-11ec-ac44-0242ac1c0002,Male,70,0,1,long-term,automatic transfer,2,0.0,3229.270905356284,0.0,23.300145485362634,47.854741271210074,0,0,0,0,,0
95520eee-febf-11ec-ac44-0242ac1c0002,Male,60,1,1,long-term,email,2,123.37943168015501,6486.886841354607,20.974881377071142,72.16444094635142,91.75665915288295,1,0,0,1,discount,1
9554398a-febf-11ec-ac44-0242ac1c0002,Female,7,0,1,short-term,email,1,0.0,5721.101278271377,0.0,32.15288112487299,50.3354,0,0,0,0,,0
954936f2-febf-11ec-ac44-0242ac1c0002,Male,1,1,0,short-term,mail,0,123.12695929647958,0.0,20.93429114752166,0.0,10.081,0,0,0,0,,0
9557b1e6-febf-11ec-ac44-0242ac1c0002,Male,4,1,1,short-term,email,1,128.12821972974507,3875.9786868099286,21.781725359880358,16.616004441630874,33.06785640880167,0,0,0,0,,0
95492540-febf-11ec-ac44-0242ac1c0002,Male,1,1,0,short-term,mail,4,126.0500422057755,0.0,21.431916789654796,0.0,10.45,0,0,0,0,,0
9549ad76-febf-11ec-ac44-0242ac1c0002,Male,2,1,1,short-term,automatic transfer,0,125.0429026403983,2884.036498268585,21.262283456039302,27.002865185875066,27.539454559223326,0,0,0,0,,0
955274a6-febf-11ec-ac44-0242ac1c0002,Female,66,1,1,long-term,automatic transfer,4,132.89179028548674,4600.25578788354,22.58843952936276,53.47007663477525,63.58663650649868,0,0,0,0,,0
955b7592-febf-11ec-ac44-0242ac1c0002,Male,0,0,1,long-term,automatic transfer,1,0.0,6616.714581343,0.0,37.7059406996729,61.77,0,0,0,0,,0
9550ec80-febf-11ec-ac44-0242ac1c0002,Female,70,1,1,long-term,email,1,106.0588606323366,10381.210439096503,18.03054296898206,81.79819304058128,92.37180946112277,0,0,0,0,,0
955b7f56-febf-11ec-ac44-0242ac1c0002,Female,39,0,1,short-term,email,5,0.0,3912.9151786302996,0.0,33.49320593886149,53.16410945751859,1,0,0,1,,1
9553d4e0-febf-11ec-ac44-0242ac1c0002,Male,64,1,1,long-term,mail,2,104.84211051051614,8568.913431167271,17.82395675164778,65.04695822253066,77.2147370563368,0,0,0,0,,0
9553568c-febf-11ec-ac44-0242ac1c0002,Male,3,1,0,short-term,mail,0,112.3315510413275,0.0,19.09578883492538,0.0,13.3412,0,0,0,0,,0
9547df82-febf-11ec-ac44-0242ac1c0002,Female,1,1,1,short-term,email,3,107.44272928659927,4225.37142384562,18.268123574176087,22.4109349399359,21.962,0,0,0,0,,0
954fcd46-febf-11ec-ac44-0242ac1c0002,Female,27,1,1,short-term,email,5,123.37943168015501,7617.714751595663,20.974881377071142,69.77092492695326,94.64095827750091,1,0,0,1,,1
955a5928-febf-11ec-ac44-0242ac1c0002,Female,24,1,1,short-term,automatic transfer,2,125.09196385823525,5348.381005455609,21.266568493991464,40.03576156604057,59.11602116530707,0,0,0,0,,0
954ad426-febf-11ec-ac44-0242ac1c0002,Male,22,1,1,short-term,email,1,123.37943168015501,1605.5698863113403,20.974881377071142,40.77732673117633,57.12769078934315,1,0,1,0,,1
9551eb94-febf-11ec-ac44-0242ac1c0002,Female,60,1,1,short-term,email,1,126.51505396574932,11852.83476970164,21.510092655744323,85.54733049794244,105.9952868444413,0,0,0,0,,0
9551bbec-febf-11ec-ac44-0242ac1c0002,Male,15,1,1,short-term,automatic transfer,0,145.55277607037482,4242.215671599192,24.7429897490789,56.50351541800193,72.947322,1,0,0,1,free_device,1
95571588-febf-11ec-ac44-0242ac1c0002,Male,36,1,1,long-term,automatic transfer,3,109.54069360594553,4855.6733238553,18.620340996364742,36.418212843041154,55.031108620579445,0,0,0,0,,0
9554a19a-febf-11ec-ac44-0242ac1c0002,Male,42,0,1,long-term,automatic transfer,2,0.0,5097.505681679204,0.0,53.26508102583008,61.9344451265961,0,0,0,0,,0
954ef4ac-febf-11ec-ac44-0242ac1c0002,Male,72,1,1,long-term,automatic transfer,0,123.37943168015501,14060.137439188638,20.974881377071142,96.9639239459331,117.46704720371994,0,0,0,0,,0
954f9948-febf-11ec-ac44-0242ac1c0002,Male,17,1,1,short-term,automatic transfer,2,123.37943168015501,5538.513280411027,20.974881377071142,65.30902774573862,88.62351392411902,1,0,1,0,,1
955a518a-febf-11ec-ac44-0242ac1c0002,Male,24,1,1,short-term,automatic transfer,1,102.69975846132054,5869.091122047547,17.460488361542815,39.24068235034538,56.56544336831656,0,0,0,0,,0
954b5932-febf-11ec-ac44-0242ac1c0002,Female,28,1,1,short-term,mail,0,126.89830400781477,6235.454507958618,21.570844484691126,42.03104019633114,61.965624855110796,0,0,0,0,,0
9556cbbe-febf-11ec-ac44-0242ac1c0002,Female,55,1,0,long-term,automatic transfer,2,107.01627539948842,0.0,18.19170275786405,0.0,18.42296969337132,0,0,0,0,,0
955974fe-febf-11ec-ac44-0242ac1c0002,Female,14,1,1,short-term,email,2,136.40043174023424,9005.631435182833,23.188367234636562,63.496761257413,87.27896525836798,0,0,0,0,,0
95596536-febf-11ec-ac44-0242ac1c0002,Male,14,0,1,short-term,mail,1,0.0,1558.5651915416197,0.0,14.167615525902185,31.25656193610335,0,0,0,0,,0
9548d5c2-febf-11ec-ac44-0242ac1c0002,Male,1,1,1,short-term,email,4,114.18815352891491,5074.069461283152,19.415528440902047,50.47299965120414,34.964,1,0,0,1,,1
9555e9ec-febf-11ec-ac44-0242ac1c0002,Male,38,1,1,long-term,automatic transfer,2,123.37943168015501,4224.092939552184,20.974881377071142,51.465565155414865,70.88369671583101,1,0,0,1,,1
95551c60-febf-11ec-ac44-0242ac1c0002,Male,48,1,1,long-term,automatic transfer,2,120.25659984148788,10491.483763203565,20.43984851413228,81.13292924232704,99.56624744395445,0,0,0,0,discount,0
954a6cde-febf-11ec-ac44-0242ac1c0002,Female,45,1,0,long-term,automatic transfer,1,119.09920206556589,0.0,20.24754298952749,0.0,24.008983035177906,0,0,0,0,,0
9558a164-febf-11ec-ac44-0242ac1c0002,Female,23,1,1,short-term,email,1,123.37943168015501,5287.378077463003,20.974881377071142,65.77594459172703,71.45888699642428,1,0,0,1,,1
95538440-febf-11ec-ac44-0242ac1c0002,Female,31,1,1,short-term,email,5,123.37943168015501,6626.7597266220855,20.974881377071142,71.14742007706074,88.2242628,1,0,1,0,free_device,1
955b7e66-febf-11ec-ac44-0242ac1c0002,Male,39,0,1,short-term,automatic transfer,1,0.0,2810.157918691235,0.0,23.142262238910185,42.444292659157554,0,0,0,0,,0
9559ebfa-febf-11ec-ac44-0242ac1c0002,Female,53,1,1,long-term,automatic transfer,0,113.83023933613194,6340.006880134473,19.355158372930248,82.04116529357103,99.87935435215395,1,0,0,1,,1
95545546-febf-11ec-ac44-0242ac1c0002,Male,7,1,1,short-term,email,1,129.40731369104572,6975.303302038939,22.0000662478856,47.614566348701885,63.28184,0,0,0,0,,0
955189ce-febf-11ec-ac44-0242ac1c0002,Male,43,1,0,long-term,automatic transfer,1,137.67126062817914,0.0,23.40547414032791,0.0,21.076357031066497,0,0,0,0,,0
9557af84-febf-11ec-ac44-0242ac1c0002,Female,4,1,1,short-term,mail,4,131.9330775389635,3344.912531581546,22.42880031522196,39.17714824363033,45.579164553162364,0,0,0,0,,0
9556bb60-febf-11ec-ac44-0242ac1c0002,Male,55,0,1,long-term,automatic transfer,0,0.0,5828.577544080674,0.0,45.43246056083389,63.41094479778365,0,0,0,0,,0
9554ebb4-febf-11ec-ac44-0242ac1c0002,Female,35,1,0,long-term,automatic transfer,3,141.3612730338144,0.0,24.031963448717743,0.0,20.35241458704024,0,0,0,0,,0
95543e94-febf-11ec-ac44-0242ac1c0002,Male,7,1,1,short-term,automatic transfer,1,112.99957327229872,5508.629242589559,19.21085495290729,38.653934982329474,52.34171,0,0,0,0,,0
955676fa-febf-11ec-ac44-0242ac1c0002,Male,32,1,1,short-term,automatic transfer,2,123.37943168015501,5393.690803030832,20.974881377071142,54.3548160775205,94.19013128012176,1,0,0,1,,1
954d29ec-febf-11ec-ac44-0242ac1c0002,Male,71,0,1,long-term,automatic transfer,1,0.0,9461.546921598558,0.0,48.60926392530753,76.05623674636855,0,0,0,0,,0
954980f8-febf-11ec-ac44-0242ac1c0002,Female,34,0,1,short-term,automatic transfer,4,0.0,1243.1044429345175,0.0,9.404835147865356,30.996759819667417,0,0,0,0,,0
954a47f4-febf-11ec-ac44-0242ac1c0002,Male,2,1,0,short-term,mail,4,115.22712854352947,0.0,19.58316300569688,0.0,11.45317331144581,1,0,1,0,discount,0
9555919a-febf-11ec-ac44-0242ac1c0002,Female,65,0,1,long-term,automatic transfer,0,0.0,5432.53105780222,0.0,52.81347236169486,66.13904491131132,0,0,0,0,,0
9553c932-febf-11ec-ac44-0242ac1c0002,Male,64,1,1,short-term,email,2,138.66103436185827,8167.820937830201,23.57665397000389,51.42348663962364,74.98979529131005,0,0,0,0,,0
955a7b24-febf-11ec-ac44-0242ac1c0002,Male,24,0,1,long-term,automatic transfer,3,0.0,2374.3649469768015,0.0,24.229681756993784,41.735750818683634,0,0,0,0,,0
9558f6be-febf-11ec-ac44-0242ac1c0002,Male,61,1,1,short-term,email,1,116.05713276324552,11957.399447938791,19.705826566025905,64.12137933805552,84.0888583008355,0,0,0,0,,0
954b53a6-febf-11ec-ac44-0242ac1c0002,Male,10,1,0,long-term,mail,0,115.5584002072486,0.0,19.645570947989704,0.0,18.33867530171507,0,0,0,0,,0
954985b2-febf-11ec-ac44-0242ac1c0002,Female,34,1,1,short-term,email,1,136.0678221730872,6253.282439036809,23.133106859720602,53.42709142999756,75.86935957015429,0,0,0,0,,0
954a1838-febf-11ec-ac44-0242ac1c0002,Male,2,1,1,short-term,automatic transfer,3,115.24550444178641,5282.992151186182,19.596056048369412,48.07766878306994,39.19588739374944,1,0,0,1,,1
955a21f6-febf-11ec-ac44-0242ac1c0002,Male,40,1,0,long-term,mail,1,112.18028007887872,0.0,19.064625223210946,0.0,24.460400307676355,0,0,0,0,,0
9548b2c2-febf-11ec-ac44-0242ac1c0002,Female,1,1,1,short-term,email,2,122.6032953575083,4614.78568343572,20.84548281483399,59.49189927700685,39.384,1,1,0,0,upgrade_package,0
9548d07c-febf-11ec-ac44-0242ac1c0002,Female,1,1,1,short-term,mail,4,121.82737623105396,6036.987468694469,20.713869687500114,59.896549212111566,40.033,1,0,1,0,upgrade_package,1
95492748-febf-11ec-ac44-0242ac1c0002,Female,1,1,0,short-term,mail,2,115.17270494080196,0.0,19.58146536941763,0.0,10.803,0,0,0,0,,0
9558798c-febf-11ec-ac44-0242ac1c0002,Female,67,1,0,long-term,automatic transfer,3,145.82370452323096,0.0,24.790943594678783,0.0,23.02663392960935,0,0,0,0,upgrade_package,0
9552d194-febf-11ec-ac44-0242ac1c0002,Female,9,1,1,short-term,email,3,116.72475366812944,8294.364371185437,19.843412362032076,74.42136319047702,90.9330047556594,1,0,0,1,,1
9553d828-febf-11ec-ac44-0242ac1c0002,Female,64,1,1,long-term,mail,1,137.35342751292495,7351.8781269160245,23.352242923833543,64.3863174343365,86.06748802963403,0,0,0,0,,0
9549d8d2-febf-11ec-ac44-0242ac1c0002,Female,2,0,1,short-term,email,0,0.0,2422.1192860610504,0.0,27.831767999850616,30.38980024530444,1,0,0,1,,1
9553d738-febf-11ec-ac44-0242ac1c0002,Male,64,1,1,long-term,mail,3,101.85688087710018,9219.390514931174,17.31733623344155,56.67851195377352,65.76610443756815,0,0,0,0,,0
9548a1d8-febf-11ec-ac44-0242ac1c0002,Male,1,1,1,short-term,email,3,121.5471935656656,6127.63411446297,20.666109226083485,54.93804249421349,38.002,1,0,1,0,discount,1
954c8a6e-febf-11ec-ac44-0242ac1c0002,Female,25,1,1,short-term,email,0,145.14938284188568,5005.517345893197,24.676943647770475,57.37772979224486,76.62152937222245,1,0,0,1,,1
955848ea-febf-11ec-ac44-0242ac1c0002,Female,67,1,1,short-term,automatic transfer,2,123.37943168015501,9975.756493787301,20.974881377071142,81.97511862292886,101.26838235294117,1,1,0,0,upgrade_package,0
9556842e-febf-11ec-ac44-0242ac1c0002,Male,32,1,1,short-term,automatic transfer,4,123.37943168015501,5326.263056771539,20.974881377071142,63.79483719084803,73.74350405802967,1,1,0,0,discount,1
95576b8c-febf-11ec-ac44-0242ac1c0002,Female,6,1,1,short-term,mail,2,127.94304065854972,7093.461244455573,21.749737658609103,54.53513333729249,64.59605417773636,0,0,0,0,,0
95538d5a-febf-11ec-ac44-0242ac1c0002,Female,31,1,1,long-term,email,1,138.73074828999796,6350.941193708461,23.586211272169983,50.14831796030671,78.0754038,0,0,0,0,,0
9548c97e-febf-11ec-ac44-0242ac1c0002,Male,1,1,1,short-term,email,2,123.98795729876488,5696.530691134608,21.080785744474493,54.507685426461336,40.397,1,0,1,0,discount,1
9548ab4c-febf-11ec-ac44-0242ac1c0002,Male,1,1,1,short-term,mail,1,126.58240322370246,5589.6673278109065,21.52174682369529,64.89695620668985,42.44,1,1,0,0,,1
954bbdaa-febf-11ec-ac44-0242ac1c0002,Male,13,1,1,short-term,email,4,131.1908606466141,9093.802509503317,22.303053828149423,70.98351314012095,90.18830903519921,0,0,0,0,,0
95483e46-febf-11ec-ac44-0242ac1c0002,Male,1,0,1,short-term,email,2,0.0,3342.2423648846666,0.0,22.234381861446508,20.465,1,0,0,1,,1
955b8640-febf-11ec-ac44-0242ac1c0002,Male,39,1,1,short-term,mail,3,123.37943168015501,5872.271949253591,20.974881377071142,56.22497248300774,76.81113612169216,1,1,0,0,upgrade_package,1
955953de-febf-11ec-ac44-0242ac1c0002,Female,61,1,0,long-term,automatic transfer,0,146.95860875166508,0.0,24.982955310562776,0.0,19.469362240801043,0,0,0,0,,0
9552ce56-febf-11ec-ac44-0242ac1c0002,Male,9,1,1,short-term,email,3,122.04351372842406,5968.319195594188,20.74811566508156,68.24788863633165,86.70952991837014,1,1,0,0,free_device,1
95582036-febf-11ec-ac44-0242ac1c0002,Female,33,1,1,short-term,automatic transfer,0,114.6938679803685,9364.234042580554,19.49883883164787,68.82138706819816,89.10944093363652,0,0,0,0,,0
954d6466-febf-11ec-ac44-0242ac1c0002,Female,71,1,1,long-term,email,0,130.29330959456175,11771.91017162543,22.149016431871086,85.63113204688003,108.74811183048699,0,0,0,0,,0
954d7096-febf-11ec-ac44-0242ac1c0002,Male,71,1,1,long-term,automatic transfer,1,153.61568022759786,8061.291136273962,26.11367461451612,66.08829721168496,88.84472331449656,0,0,0,0,,0
9553e700-febf-11ec-ac44-0242ac1c0002,Female,64,1,1,long-term,automatic transfer,0,142.3565971908538,8274.082428515594,24.200123229351824,68.55842806053901,92.28865435021449,0,0,0,0,,0
95588e22-febf-11ec-ac44-0242ac1c0002,Male,23,1,1,short-term,automatic transfer,2,135.4488200863336,9403.606869785775,23.027273588786365,61.13927329739909,76.20429171043385,0,0,0,0,upgrade_package,0
955360a0-febf-11ec-ac44-0242ac1c0002,Female,3,1,0,short-term,mail,1,121.29841034901978,0.0,20.622143764222525,0.0,12.5705,0,0,0,0,,0
954ccab0-febf-11ec-ac44-0242ac1c0002,Female,69,1,1,long-term,automatic transfer,1,113.76661002342648,13577.751321547321,19.34115786594107,92.52645447395393,112.68320189862777,0,0,0,0,,0
955609d6-febf-11ec-ac44-0242ac1c0002,Female,68,0,1,long-term,mail,3,0.0,6669.629733143658,0.0,25.243034289020564,55.251214572516545,0,0,0,0,,0
9553559c-febf-11ec-ac44-0242ac1c0002,Male,3,1,0,short-term,automatic transfer,0,131.60538770767388,0.0,22.373722903080818,0.0,11.7506,0,0,0,0,,0
955009c8-febf-11ec-ac44-0242ac1c0002,Female,5,1,1,short-term,email,3,127.72155986534351,5693.0728283871895,21.712677079336984,48.91675123776443,60.62425891138517,0,0,0,0,,0
95577a46-febf-11ec-ac44-0242ac1c0002,Male,6,1,1,short-term,email,3,123.37943168015501,4431.60057589946,20.974881377071142,61.33179307254758,68.50026238313004,1,1,0,0,upgrade_package,0
955388a0-febf-11ec-ac44-0242ac1c0002,Female,31,1,0,short-term,mail,3,123.37943168015501,0.0,20.974881377071142,0.0,20.5921875,1,0,0,1,,1
9549a2ea-febf-11ec-ac44-0242ac1c0002,Female,34,0,1,long-term,automatic transfer,3,0.0,2463.200818082635,0.0,28.03321927971895,46.623974446647544,0,0,0,0,,0
95562916-febf-11ec-ac44-0242ac1c0002,Female,68,1,1,long-term,automatic transfer,0,141.63210483121995,5462.288844160888,24.0785039598614,64.48752079827622,89.31305553677888,0,0,0,0,,0
9550a694-febf-11ec-ac44-0242ac1c0002,Female,11,1,0,short-term,automatic transfer,4,115.64870533108208,0.0,19.659611584846523,0.0,21.156463054653738,0,0,0,0,,0
9556f616-febf-11ec-ac44-0242ac1c0002,Male,37,1,1,long-term,email,2,129.2244355655234,9040.113571579343,22.000410747441457,70.50005133880173,86.92502058540343,0,0,0,0,,0
95570fd4-febf-11ec-ac44-0242ac1c0002,Male,36,1,1,short-term,email,0,123.37943168015501,7639.368897169405,20.974881377071142,75.90181994400982,94.32655225183557,1,0,0,1,,1
95509dd4-febf-11ec-ac44-0242ac1c0002,Female,11,1,1,short-term,automatic transfer,0,117.68808724123957,5882.196666703687,20.005062825173525,60.299766534771855,86.37684272989041,1,1,0,0,upgrade_package,1
955680e6-febf-11ec-ac44-0242ac1c0002,Male,32,1,1,short-term,email,6,123.37943168015501,7017.224621461627,20.974881377071142,71.72756631442046,93.083527875502,1,1,0,0,upgrade_package,1
954cb89a-febf-11ec-ac44-0242ac1c0002,Male,69,1,1,long-term,automatic transfer,5,93.71772026087044,7466.850698591198,15.934949150417129,59.166237415446176,58.927185944365874,0,0,0,0,,0
955aef0a-febf-11ec-ac44-0242ac1c0002,Female,54,1,1,long-term,automatic transfer,2,117.64135968537153,6963.257508115534,19.99708884959042,43.352423278730114,59.292740484688714,0,0,0,0,,0
95510d3c-febf-11ec-ac44-0242ac1c0002,Female,63,1,1,short-term,email,1,104.96324790249918,9783.309612718944,17.843708623305577,77.19551275772692,94.40276593,0,0,0,0,,0
9556f288-febf-11ec-ac44-0242ac1c0002,Male,37,1,1,long-term,mail,2,125.1918906126951,7999.571230445557,21.282674529556605,54.17010846189226,70.2047914440312,0,0,0,0,,0
954ff9c4-febf-11ec-ac44-0242ac1c0002,Female,5,1,1,short-term,automatic transfer,2,127.75909632220264,4466.768794934515,21.71882688232379,24.027236799400924,36.54435604090092,0,0,0,0,,0
