sku_name,substitute_sku,weight
jeans_male_brand_1_P_middle_casual,jeans_male_brand_3_P_low_casual,0.3724752475247525
jeans_male_brand_1_P_middle_casual,jeans_male_brand_2_P_high_casual,0.0
trainers_female_brand_1_P_middle_casual,trainers_female_brand_4_P_middle_casual,0.9476890756302522
trainers_female_brand_1_P_middle_casual,trainers_female_brand_1_P_low_casual,0.8992997198879552
trainers_female_brand_1_P_middle_casual,trainers_female_brand_2_P_low_casual,0.7336834733893557
trainers_female_brand_1_P_middle_casual,trainers_female_brand_4_P_low_casual,0.6167366946778712
trainers_female_brand_1_P_middle_casual,trainers_female_brand_4_P_high_casual,0.6090336134453782
jacket_female_brand_4_AW_middle_casual,jacket_female_brand_1_AW_middle_casual,0.8086513994910941
jacket_female_brand_4_AW_middle_casual,jacket_female_brand_4_AW_low_casual,0.7539016115351994
jacket_female_brand_4_AW_middle_casual,jacket_female_brand_2_AW_middle_casual,0.7494910941475826
jacket_female_brand_4_AW_middle_casual,jacket_female_brand_4_AW_high_casual,0.4139949109414758
jacket_female_brand_4_AW_middle_casual,jacket_female_brand_3_AW_high_casual,0.0
t-shirt_male_brand_3_P_low_casual,t-shirt_male_brand_2_P_low_casual,0.9098537336412624
t-shirt_male_brand_3_P_low_casual,t-shirt_male_brand_1_P_high_casual,0.7883756735950731
t-shirt_male_brand_3_P_low_casual,t-shirt_male_brand_4_P_high_casual,0.7606620477290224
t-shirt_male_brand_3_P_low_casual,t-shirt_male_brand_1_P_low_casual,0.6442648190916089
t-shirt_male_brand_3_P_low_casual,t-shirt_male_brand_2_P_middle_casual,0.6305619707467283
trainers_female_brand_2_SS_low_sport,trainers_female_brand_4_SS_low_sport,0.9533596837944663
trainers_female_brand_2_SS_low_sport,trainers_female_brand_4_SS_middle_sport,0.816600790513834
trainers_female_brand_2_SS_low_sport,trainers_female_brand_4_SS_high_sport,0.7383399209486167
trainers_female_brand_2_SS_low_sport,trainers_female_brand_3_SS_low_sport,0.42055335968379437
trainers_female_brand_2_SS_low_sport,trainers_female_brand_2_SS_middle_sport,0.21383399209486184
jeans_male_brand_4_AW_low_sport,jeans_male_brand_1_AW_low_sport,0.8859991138679664
jeans_male_brand_4_AW_low_sport,jeans_male_brand_1_AW_middle_sport,0.5942844483828091
jeans_male_brand_4_AW_low_sport,jeans_male_brand_4_AW_middle_sport,0.4582631812140009
jeans_male_brand_4_AW_low_sport,jeans_male_brand_3_AW_high_sport,0.0
jeans_male_brand_4_AW_low_sport,jeans_male_brand_1_AW_high_sport,0.0
t-shirt_male_brand_1_P_high_casual,t-shirt_male_brand_4_P_high_casual,1.0
t-shirt_male_brand_1_P_high_casual,t-shirt_male_brand_2_P_low_casual,0.8116117850953207
t-shirt_male_brand_1_P_high_casual,t-shirt_male_brand_3_P_low_casual,0.7743500866551126
t-shirt_male_brand_1_P_high_casual,t-shirt_male_brand_2_P_middle_casual,0.7223570190641249
t-shirt_male_brand_1_P_high_casual,t-shirt_male_brand_1_P_middle_casual,0.6937608318890816
trainers_female_brand_3_SS_middle_casual,trainers_female_brand_2_SS_high_casual,0.761772244599048
trainers_female_brand_3_SS_middle_casual,trainers_female_brand_3_SS_low_casual,0.7187477114610034
trainers_female_brand_3_SS_middle_casual,trainers_female_brand_2_SS_middle_casual,0.6622482607103625
trainers_female_brand_3_SS_middle_casual,trainers_female_brand_1_SS_high_casual,0.6220798242402051
trainers_female_brand_3_SS_middle_casual,trainers_female_brand_1_SS_middle_casual,0.6206883925302088
jacket_male_brand_4_P_low_casual,jacket_male_brand_1_P_low_casual,1.0
jacket_male_brand_4_P_low_casual,jacket_male_brand_4_P_middle_casual,0.7189538043478261
jacket_male_brand_4_P_low_casual,jacket_male_brand_2_P_middle_casual,0.3310461956521741
jacket_male_brand_4_P_low_casual,jacket_male_brand_2_P_low_casual,0.2858016304347828
jacket_male_brand_4_P_low_casual,jacket_male_brand_3_P_low_casual,0.0
shoes_female_brand_1_P_middle_sport,shoes_female_brand_1_P_low_sport,0.7242407954850847
shoes_female_brand_1_P_middle_sport,shoes_female_brand_4_P_low_sport,0.5791185165278151
shoes_female_brand_1_P_middle_sport,shoes_female_brand_1_P_high_sport,0.3735286213383501
shoes_female_brand_1_P_middle_sport,shoes_female_brand_4_P_high_sport,0.17788228970706807
shoes_female_brand_1_P_middle_sport,shoes_female_brand_3_P_low_sport,0.03759742004837416
jacket_female_brand_2_AW_high_sport,jacket_female_brand_3_AW_middle_sport,0.8816051136363636
jacket_female_brand_2_AW_high_sport,jacket_female_brand_4_AW_high_sport,0.6850142045454545
jacket_female_brand_2_AW_high_sport,jacket_female_brand_3_AW_high_sport,0.649289772727273
jacket_female_brand_2_AW_high_sport,jacket_female_brand_3_AW_low_sport,0.5109374999999999
jacket_female_brand_2_AW_high_sport,jacket_female_brand_2_AW_middle_sport,0.41001420454545456
jacket_male_brand_4_AW_middle_sport,jacket_male_brand_4_AW_low_sport,0.8987235128925197
jacket_male_brand_4_AW_middle_sport,jacket_male_brand_1_AW_middle_sport,0.49111564973193766
jacket_male_brand_4_AW_middle_sport,jacket_male_brand_2_AW_low_sport,0.3227725299974471
jacket_male_brand_4_AW_middle_sport,jacket_male_brand_4_AW_high_sport,0.013352055144242952
jacket_male_brand_4_AW_middle_sport,jacket_male_brand_3_AW_low_sport,0.0
trainers_male_brand_1_P_low_casual,trainers_male_brand_4_P_low_casual,0.7361674579197237
trainers_male_brand_1_P_low_casual,trainers_male_brand_1_P_middle_casual,0.6587397496763056
trainers_male_brand_1_P_low_casual,trainers_male_brand_3_P_low_casual,0.6360379801467415
trainers_male_brand_1_P_low_casual,trainers_male_brand_2_P_middle_casual,0.5689684937419078
trainers_male_brand_1_P_low_casual,trainers_male_brand_4_P_high_casual,0.4701337936987484
jacket_male_brand_2_P_middle_casual,jacket_male_brand_4_P_middle_casual,0.8527603377354407
jacket_male_brand_2_P_middle_casual,jacket_male_brand_2_P_low_casual,0.7436891101970123
jacket_male_brand_2_P_middle_casual,jacket_male_brand_4_P_low_casual,0.5373673955401602
jacket_male_brand_2_P_middle_casual,jacket_male_brand_1_P_low_casual,0.5267590387529769
jacket_male_brand_2_P_middle_casual,jacket_male_brand_3_P_low_casual,0.42630439489066907
boots_male_brand_1_P_low_casual,boots_male_brand_4_P_middle_casual,0.8481509721692718
boots_male_brand_1_P_low_casual,boots_male_brand_2_P_low_casual,0.6486084635913076
boots_male_brand_1_P_low_casual,boots_male_brand_4_P_high_casual,0.2606557377049181
boots_male_brand_1_P_low_casual,boots_male_brand_3_P_low_casual,0.24105985512771647
boots_male_brand_1_P_low_casual,boots_male_brand_2_P_high_casual,0.0
jacket_male_brand_4_SS_low_casual,jacket_male_brand_4_SS_middle_casual,0.6648612945838838
jacket_male_brand_4_SS_low_casual,jacket_male_brand_1_SS_low_casual,0.48397181858212235
jacket_male_brand_4_SS_low_casual,jacket_male_brand_1_SS_middle_casual,0.3790841039189785
jacket_male_brand_4_SS_low_casual,jacket_male_brand_2_SS_low_casual,0.011933069132540691
jacket_male_brand_4_SS_low_casual,jacket_male_brand_3_SS_high_casual,0.0
shoes_female_brand_3_AW_middle_casual,shoes_female_brand_4_AW_high_casual,0.6873808329152032
shoes_female_brand_3_AW_middle_casual,shoes_female_brand_4_AW_middle_casual,0.6449071751128951
shoes_female_brand_3_AW_middle_casual,shoes_female_brand_1_AW_high_casual,0.6170095333667837
shoes_female_brand_3_AW_middle_casual,shoes_female_brand_2_AW_low_casual,0.40865529352734564
shoes_female_brand_3_AW_middle_casual,shoes_female_brand_4_AW_low_casual,0.2808329152032113
shoes_female_brand_1_SS_high_casual,shoes_female_brand_3_SS_middle_casual,0.8468463132958249
shoes_female_brand_1_SS_high_casual,shoes_female_brand_3_SS_high_casual,0.7844832691738232
shoes_female_brand_1_SS_high_casual,shoes_female_brand_4_SS_high_casual,0.7034942256440627
shoes_female_brand_1_SS_high_casual,shoes_female_brand_2_SS_middle_casual,0.6570328694107196
shoes_female_brand_1_SS_high_casual,shoes_female_brand_1_SS_middle_casual,0.5317737636955878
boots_male_brand_4_AW_high_sport,boots_male_brand_1_AW_high_sport,0.9624577226606539
boots_male_brand_4_AW_high_sport,boots_male_brand_1_AW_middle_sport,0.8240135287485907
boots_male_brand_4_AW_high_sport,boots_male_brand_1_AW_low_sport,0.7762119503945885
boots_male_brand_4_AW_high_sport,boots_male_brand_2_AW_middle_sport,0.7525366403607666
boots_male_brand_4_AW_high_sport,boots_male_brand_3_AW_low_sport,0.7027057497181511
t-shirt_male_brand_4_P_low_sport,t-shirt_male_brand_1_P_low_sport,0.8843426883308713
t-shirt_male_brand_4_P_low_sport,t-shirt_male_brand_2_P_low_sport,0.8725258493353026
t-shirt_male_brand_4_P_low_sport,t-shirt_male_brand_4_P_middle_sport,0.8438700147710488
t-shirt_male_brand_4_P_low_sport,t-shirt_male_brand_1_P_middle_sport,0.7094534711964549
t-shirt_male_brand_4_P_low_sport,t-shirt_male_brand_2_P_middle_sport,0.39630723781388477
jacket_female_brand_3_AW_high_casual,jacket_female_brand_2_AW_high_casual,0.6186856354177726
jacket_female_brand_3_AW_high_casual,jacket_female_brand_1_AW_high_casual,0.6029196305340269
jacket_female_brand_3_AW_high_casual,jacket_female_brand_4_AW_high_casual,0.4720140142265633
jacket_female_brand_3_AW_high_casual,jacket_female_brand_3_AW_low_casual,0.40212336766111056
jacket_female_brand_3_AW_high_casual,jacket_female_brand_2_AW_middle_casual,0.2380932158403227
boots_male_brand_2_SS_middle_sport,boots_male_brand_1_SS_middle_sport,1.0
boots_male_brand_2_SS_middle_sport,boots_male_brand_4_SS_middle_sport,0.9446790775215337
boots_male_brand_2_SS_middle_sport,boots_male_brand_2_SS_low_sport,0.8388719088635733
boots_male_brand_2_SS_middle_sport,boots_male_brand_1_SS_low_sport,0.8002500694637399
boots_male_brand_2_SS_middle_sport,boots_male_brand_3_SS_low_sport,0.7444012225618227
jacket_male_brand_2_P_low_casual,jacket_male_brand_3_P_low_casual,0.8255195656244149
jacket_male_brand_2_P_low_casual,jacket_male_brand_2_P_middle_casual,0.7648193222243026
jacket_male_brand_2_P_low_casual,jacket_male_brand_4_P_low_casual,0.6512076390189104
jacket_male_brand_2_P_low_casual,jacket_male_brand_1_P_low_casual,0.6420333270923048
jacket_male_brand_2_P_low_casual,jacket_male_brand_4_P_middle_casual,0.551001685077701
trainers_male_brand_1_SS_middle_casual,trainers_male_brand_2_SS_middle_casual,1.0
trainers_male_brand_1_SS_middle_casual,trainers_male_brand_4_SS_middle_casual,0.8405602923264311
trainers_male_brand_1_SS_middle_casual,trainers_male_brand_2_SS_low_casual,0.8248883475436459
trainers_male_brand_1_SS_middle_casual,trainers_male_brand_1_SS_high_casual,0.6332521315468941
trainers_male_brand_1_SS_middle_casual,trainers_male_brand_1_SS_low_casual,0.5423061307348762
boots_male_brand_2_P_high_casual,boots_male_brand_4_P_high_casual,0.8853881278538812
boots_male_brand_2_P_high_casual,boots_male_brand_2_P_middle_casual,0.8786301369863013
boots_male_brand_2_P_high_casual,boots_male_brand_3_P_low_casual,0.7905936073059361
boots_male_brand_2_P_high_casual,boots_male_brand_3_P_high_casual,0.7235616438356164
boots_male_brand_2_P_high_casual,boots_male_brand_2_P_low_casual,0.5953424657534246
trainers_male_brand_3_P_low_casual,trainers_male_brand_4_P_high_casual,0.8767099056603774
trainers_male_brand_3_P_low_casual,trainers_male_brand_2_P_middle_casual,0.8091981132075471
trainers_male_brand_3_P_low_casual,trainers_male_brand_1_P_low_casual,0.7830778301886793
trainers_male_brand_3_P_low_casual,trainers_male_brand_1_P_middle_casual,0.747877358490566
trainers_male_brand_3_P_low_casual,trainers_male_brand_2_P_high_casual,0.647051886792453
boots_male_brand_1_SS_low_casual,boots_male_brand_4_SS_middle_casual,0.8735703988467083
boots_male_brand_1_SS_low_casual,boots_male_brand_1_SS_middle_casual,0.4963479096588178
boots_male_brand_1_SS_low_casual,boots_male_brand_4_SS_high_casual,0.22724651609802957
boots_male_brand_1_SS_low_casual,boots_male_brand_3_SS_middle_casual,0.0
boots_male_brand_1_SS_low_casual,boots_male_brand_2_SS_high_casual,0.0
trainers_male_brand_4_P_high_sport,trainers_male_brand_1_P_middle_sport,0.8494204425711275
trainers_male_brand_4_P_high_sport,trainers_male_brand_4_P_middle_sport,0.7103266596417283
trainers_male_brand_4_P_high_sport,trainers_male_brand_2_P_middle_sport,0.636916051984545
trainers_male_brand_4_P_high_sport,trainers_male_brand_1_P_high_sport,0.60860554970144
trainers_male_brand_4_P_high_sport,trainers_male_brand_4_P_low_sport,0.47534246575342465
jeans_male_brand_3_SS_high_casual,jeans_male_brand_2_SS_high_casual,0.858537886872999
jeans_male_brand_3_SS_high_casual,jeans_male_brand_1_SS_high_casual,0.561179295624333
jeans_male_brand_3_SS_high_casual,jeans_male_brand_2_SS_middle_casual,0.4044023479188902
jeans_male_brand_3_SS_high_casual,jeans_male_brand_3_SS_low_casual,0.3785218783351121
jeans_male_brand_3_SS_high_casual,jeans_male_brand_4_SS_middle_casual,0.23818036286019215
jeans_female_brand_3_SS_high_sport,jeans_female_brand_1_SS_high_sport,0.6984180103437785
jeans_female_brand_3_SS_high_sport,jeans_female_brand_3_SS_middle_sport,0.46505425413244095
jeans_female_brand_3_SS_high_sport,jeans_female_brand_4_SS_high_sport,0.4528039752560592
jeans_female_brand_3_SS_high_sport,jeans_female_brand_2_SS_middle_sport,0.31081026265084677
jeans_female_brand_3_SS_high_sport,jeans_female_brand_2_SS_low_sport,0.2978298347023628
jeans_female_brand_4_AW_high_sport,jeans_female_brand_2_AW_middle_sport,0.8955839057899901
jeans_female_brand_4_AW_high_sport,jeans_female_brand_2_AW_high_sport,0.8263657180242067
jeans_female_brand_4_AW_high_sport,jeans_female_brand_1_AW_middle_sport,0.5094210009813542
jeans_female_brand_4_AW_high_sport,jeans_female_brand_1_AW_low_sport,0.45184821720641155
jeans_female_brand_4_AW_high_sport,jeans_female_brand_3_AW_middle_sport,0.42240758913967935
jeans_male_brand_1_AW_low_sport,jeans_male_brand_4_AW_low_sport,0.9237226277372262
jeans_male_brand_1_AW_low_sport,jeans_male_brand_1_AW_middle_sport,0.8244525547445255
jeans_male_brand_1_AW_low_sport,jeans_male_brand_4_AW_middle_sport,0.7124087591240876
jeans_male_brand_1_AW_low_sport,jeans_male_brand_4_AW_high_sport,0.08613138686131369
jeans_male_brand_1_AW_low_sport,jeans_male_brand_3_AW_low_sport,0.009124087591240754
jacket_female_brand_4_AW_high_sport,jacket_female_brand_3_AW_low_sport,0.8556877503945612
jacket_female_brand_4_AW_high_sport,jacket_female_brand_2_AW_middle_sport,0.7717979847031686
jacket_female_brand_4_AW_high_sport,jacket_female_brand_2_AW_low_sport,0.7662134272186475
jacket_female_brand_4_AW_high_sport,jacket_female_brand_4_AW_middle_sport,0.4260410343571689
jacket_female_brand_4_AW_high_sport,jacket_female_brand_2_AW_high_sport,0.3906397960422483
jacket_male_brand_1_P_middle_sport,jacket_male_brand_1_P_low_sport,0.8620822622107969
jacket_male_brand_1_P_middle_sport,jacket_male_brand_2_P_low_sport,0.8250214224507284
jacket_male_brand_1_P_middle_sport,jacket_male_brand_4_P_middle_sport,0.7988003427592115
jacket_male_brand_1_P_middle_sport,jacket_male_brand_4_P_high_sport,0.6600685518423307
jacket_male_brand_1_P_middle_sport,jacket_male_brand_2_P_middle_sport,0.6576263924592973
trainers_male_brand_3_SS_high_casual,trainers_male_brand_1_SS_high_casual,0.5483402787756861
trainers_male_brand_3_SS_high_casual,trainers_male_brand_3_SS_middle_casual,0.4765196148871964
trainers_male_brand_3_SS_high_casual,trainers_male_brand_3_SS_low_casual,0.391449920965656
trainers_male_brand_3_SS_high_casual,trainers_male_brand_2_SS_low_casual,0.28051444173013373
trainers_male_brand_3_SS_high_casual,trainers_male_brand_1_SS_middle_casual,0.25393016237965216
top_female_brand_2_P_middle_casual,top_female_brand_1_P_middle_casual,0.8269528501055594
top_female_brand_2_P_middle_casual,top_female_brand_4_P_middle_casual,0.7776917663617171
top_female_brand_2_P_middle_casual,top_female_brand_3_P_low_casual,0.7620689655172413
top_female_brand_2_P_middle_casual,top_female_brand_3_P_middle_casual,0.745320197044335
top_female_brand_2_P_middle_casual,top_female_brand_1_P_high_casual,0.708585503166784
jeans_male_brand_1_P_low_sport,jeans_male_brand_1_P_middle_sport,0.8752362333007495
jeans_male_brand_1_P_low_sport,jeans_male_brand_3_P_low_sport,0.4128054740957967
jeans_male_brand_1_P_low_sport,jeans_male_brand_2_P_middle_sport,0.3946236559139785
jeans_male_brand_1_P_low_sport,jeans_male_brand_1_P_high_sport,0.23789507983056388
jeans_male_brand_1_P_low_sport,jeans_male_brand_2_P_high_sport,0.09517758227435655
jeans_male_brand_4_AW_middle_sport,jeans_male_brand_1_AW_middle_sport,1.0
jeans_male_brand_4_AW_middle_sport,jeans_male_brand_1_AW_low_sport,0.742040565457898
jeans_male_brand_4_AW_middle_sport,jeans_male_brand_4_AW_low_sport,0.5936078672403197
jeans_male_brand_4_AW_middle_sport,jeans_male_brand_4_AW_high_sport,0.3726490473263674
jeans_male_brand_4_AW_middle_sport,jeans_male_brand_3_AW_low_sport,0.13939766441303011
top_female_brand_4_P_high_casual,top_female_brand_1_P_middle_casual,0.8700897308075772
top_female_brand_4_P_high_casual,top_female_brand_4_P_middle_casual,0.8601196410767699
top_female_brand_4_P_high_casual,top_female_brand_1_P_low_casual,0.7763708873379861
top_female_brand_4_P_high_casual,top_female_brand_2_P_middle_casual,0.48325024925224314
top_female_brand_4_P_high_casual,top_female_brand_4_P_low_casual,0.46530408773678966
trainers_male_brand_2_P_middle_casual,trainers_male_brand_1_P_middle_casual,1.0
trainers_male_brand_2_P_middle_casual,trainers_male_brand_4_P_high_casual,0.825745784695201
trainers_male_brand_2_P_middle_casual,trainers_male_brand_3_P_low_casual,0.8001297016861219
trainers_male_brand_2_P_middle_casual,trainers_male_brand_1_P_low_casual,0.6512970168612192
trainers_male_brand_2_P_middle_casual,trainers_male_brand_2_P_high_casual,0.5219195849546044
jeans_female_brand_4_P_high_casual,jeans_female_brand_1_P_high_casual,0.974283455228306
jeans_female_brand_4_P_high_casual,jeans_female_brand_3_P_middle_casual,0.8130262897805891
jeans_female_brand_4_P_high_casual,jeans_female_brand_2_P_high_casual,0.723048033208144
jeans_female_brand_4_P_high_casual,jeans_female_brand_4_P_middle_casual,0.4441786914409963
boots_male_brand_2_AW_high_sport,boots_male_brand_3_AW_middle_sport,0.7483641192804539
boots_male_brand_2_AW_high_sport,boots_male_brand_1_AW_high_sport,0.7090788361704697
boots_male_brand_2_AW_high_sport,boots_male_brand_4_AW_high_sport,0.6354340214897983
boots_male_brand_2_AW_high_sport,boots_male_brand_3_AW_low_sport,0.5410720753350237
boots_male_brand_2_AW_high_sport,boots_male_brand_2_AW_middle_sport,0.5143909211638296
jacket_female_brand_4_AW_low_casual,jacket_female_brand_4_AW_middle_casual,0.728904891979141
jacket_female_brand_4_AW_low_casual,jacket_female_brand_1_AW_middle_casual,0.3877079711944377
jacket_female_brand_4_AW_low_casual,jacket_female_brand_2_AW_middle_casual,0.3184256270176312
jacket_female_brand_4_AW_low_casual,jacket_female_brand_4_AW_high_casual,0.15974670970946134
jacket_female_brand_4_AW_low_casual,jacket_female_brand_3_AW_high_casual,0.0
trainers_female_brand_4_SS_middle_casual,trainers_female_brand_4_SS_low_casual,0.887912087912088
trainers_female_brand_4_SS_middle_casual,trainers_female_brand_1_SS_low_casual,0.6076923076923076
trainers_female_brand_4_SS_middle_casual,trainers_female_brand_1_SS_middle_casual,0.5373626373626372
trainers_female_brand_4_SS_middle_casual,trainers_female_brand_2_SS_middle_casual,0.4126373626373625
trainers_female_brand_4_SS_middle_casual,trainers_female_brand_4_SS_high_casual,0.4115384615384615
jeans_female_brand_3_SS_high_casual,jeans_female_brand_2_SS_high_casual,0.7080412588148616
jeans_female_brand_3_SS_high_casual,jeans_female_brand_1_SS_high_casual,0.6400484159562151
jeans_female_brand_3_SS_high_casual,jeans_female_brand_2_SS_middle_casual,0.4022629196926639
jeans_female_brand_3_SS_high_casual,jeans_female_brand_1_SS_middle_casual,0.20333649089569525
jeans_female_brand_3_SS_high_casual,jeans_female_brand_1_SS_low_casual,0.16649826334070103
jeans_female_brand_4_SS_high_sport,jeans_female_brand_2_SS_low_sport,0.7723771198620294
jeans_female_brand_4_SS_high_sport,jeans_female_brand_2_SS_middle_sport,0.7355849382006324
jeans_female_brand_4_SS_high_sport,jeans_female_brand_1_SS_low_sport,0.608536935901121
jeans_female_brand_4_SS_high_sport,jeans_female_brand_4_SS_low_sport,0.5430008623167578
jeans_female_brand_4_SS_high_sport,jeans_female_brand_1_SS_high_sport,0.4038229376257545
jacket_female_brand_1_SS_middle_casual,jacket_female_brand_2_SS_low_casual,0.8159254553155443
jacket_female_brand_1_SS_middle_casual,jacket_female_brand_2_SS_middle_casual,0.6571791613722999
jacket_female_brand_1_SS_middle_casual,jacket_female_brand_1_SS_low_casual,0.6486234646336299
jacket_female_brand_1_SS_middle_casual,jacket_female_brand_3_SS_low_casual,0.23756882676831845
jacket_female_brand_1_SS_middle_casual,jacket_female_brand_1_SS_high_casual,0.09864464210080467
top_female_brand_4_P_high_sport,top_female_brand_1_P_high_sport,0.955563743551953
top_female_brand_4_P_high_sport,top_female_brand_2_P_low_sport,0.8277818717759764
top_female_brand_4_P_high_sport,top_female_brand_2_P_middle_sport,0.7098747236551217
top_female_brand_4_P_high_sport,top_female_brand_1_P_middle_sport,0.7084008843036109
top_female_brand_4_P_high_sport,top_female_brand_4_P_middle_sport,0.6803979366249079
trainers_female_brand_2_P_middle_casual,trainers_female_brand_3_P_low_casual,0.7869281045751635
trainers_female_brand_2_P_middle_casual,trainers_female_brand_1_P_high_casual,0.7862745098039216
trainers_female_brand_2_P_middle_casual,trainers_female_brand_1_P_middle_casual,0.7222222222222222
trainers_female_brand_2_P_middle_casual,trainers_female_brand_4_P_high_casual,0.7032679738562092
trainers_female_brand_2_P_middle_casual,trainers_female_brand_3_P_middle_casual,0.7030501089324618
trainers_male_brand_3_P_middle_casual,trainers_male_brand_2_P_high_casual,0.7079847908745247
trainers_male_brand_3_P_middle_casual,trainers_male_brand_2_P_middle_casual,0.6863117870722434
trainers_male_brand_3_P_middle_casual,trainers_male_brand_1_P_middle_casual,0.646768060836502
trainers_male_brand_3_P_middle_casual,trainers_male_brand_3_P_low_casual,0.5448669201520914
trainers_male_brand_3_P_middle_casual,trainers_male_brand_4_P_high_casual,0.5298479087452471
shoes_female_brand_3_P_low_casual,shoes_female_brand_1_P_low_casual,0.7660220460259136
shoes_female_brand_3_P_low_casual,shoes_female_brand_1_P_high_casual,0.655559853026494
shoes_female_brand_3_P_low_casual,shoes_female_brand_4_P_low_casual,0.5515567588474183
shoes_female_brand_3_P_low_casual,shoes_female_brand_2_P_high_casual,0.45327789595822854
shoes_female_brand_3_P_low_casual,shoes_female_brand_3_P_middle_casual,0.21057822471475537
jeans_female_brand_4_P_middle_casual,jeans_female_brand_3_P_middle_casual,0.10254268071195063
jeans_female_brand_4_P_middle_casual,jeans_female_brand_4_P_high_casual,0.062368325463131064
jeans_female_brand_4_P_middle_casual,jeans_female_brand_1_P_high_casual,0.0
jeans_female_brand_4_P_middle_casual,jeans_female_brand_2_P_high_casual,0.0
shoes_female_brand_3_P_middle_casual,shoes_female_brand_3_P_high_casual,0.8408195970695971
shoes_female_brand_3_P_middle_casual,shoes_female_brand_2_P_high_casual,0.7563415750915752
shoes_female_brand_3_P_middle_casual,shoes_female_brand_1_P_high_casual,0.6366071428571428
shoes_female_brand_3_P_middle_casual,shoes_female_brand_3_P_low_casual,0.4919184981684982
shoes_female_brand_3_P_middle_casual,shoes_female_brand_1_P_low_casual,0.2942307692307692
boots_male_brand_3_AW_low_sport,boots_male_brand_2_AW_middle_sport,0.8583804143126177
boots_male_brand_3_AW_low_sport,boots_male_brand_1_AW_high_sport,0.8500941619585688
boots_male_brand_3_AW_low_sport,boots_male_brand_1_AW_low_sport,0.8318267419962334
boots_male_brand_3_AW_low_sport,boots_male_brand_4_AW_high_sport,0.7352165725047081
boots_male_brand_3_AW_low_sport,boots_male_brand_1_AW_middle_sport,0.6717514124293785
top_female_brand_1_P_high_casual,top_female_brand_3_P_low_casual,0.8551092734790314
top_female_brand_1_P_high_casual,top_female_brand_3_P_middle_casual,0.7629651506202009
top_female_brand_1_P_high_casual,top_female_brand_2_P_middle_casual,0.7393384524512701
top_female_brand_1_P_high_casual,top_female_brand_3_P_high_casual,0.7272888363851152
top_female_brand_1_P_high_casual,top_female_brand_4_P_high_casual,0.6924394565859421
trainers_male_brand_1_P_high_sport,trainers_male_brand_3_P_low_sport,0.8766839378238341
trainers_male_brand_1_P_high_sport,trainers_male_brand_3_P_middle_sport,0.8693829486575599
trainers_male_brand_1_P_high_sport,trainers_male_brand_4_P_high_sport,0.7705134243994347
trainers_male_brand_1_P_high_sport,trainers_male_brand_2_P_middle_sport,0.7469147432878003
trainers_male_brand_1_P_high_sport,trainers_male_brand_1_P_middle_sport,0.604427696655676
jacket_female_brand_2_AW_high_casual,jacket_female_brand_1_AW_high_casual,1.0
jacket_female_brand_2_AW_high_casual,jacket_female_brand_3_AW_low_casual,0.8680687749462697
jacket_female_brand_2_AW_high_casual,jacket_female_brand_4_AW_high_casual,0.8172244396684065
jacket_female_brand_2_AW_high_casual,jacket_female_brand_2_AW_middle_casual,0.5518268345102856
jacket_female_brand_2_AW_high_casual,jacket_female_brand_1_AW_middle_casual,0.5232729505680075
jacket_male_brand_4_AW_low_sport,jacket_male_brand_4_AW_middle_sport,0.898721881390593
jacket_male_brand_4_AW_low_sport,jacket_male_brand_2_AW_low_sport,0.5207566462167688
jacket_male_brand_4_AW_low_sport,jacket_male_brand_1_AW_middle_sport,0.2890593047034763
jacket_male_brand_4_AW_low_sport,jacket_male_brand_4_AW_high_sport,0.010940695296523278
jacket_male_brand_4_AW_low_sport,jacket_male_brand_3_AW_low_sport,0.0
jacket_male_brand_2_SS_middle_sport,jacket_male_brand_2_SS_high_sport,0.8077760497667185
jacket_male_brand_2_SS_middle_sport,jacket_male_brand_1_SS_middle_sport,0.739035769828927
jacket_male_brand_2_SS_middle_sport,jacket_male_brand_4_SS_high_sport,0.7287713841368585
jacket_male_brand_2_SS_middle_sport,jacket_male_brand_3_SS_low_sport,0.7259720062208398
jacket_male_brand_2_SS_middle_sport,jacket_male_brand_2_SS_low_sport,0.6115085536547434
jacket_male_brand_3_P_low_casual,jacket_male_brand_2_P_low_casual,0.884633465550169
jacket_male_brand_3_P_low_casual,jacket_male_brand_3_P_middle_casual,0.6459967680329072
jacket_male_brand_3_P_low_casual,jacket_male_brand_2_P_middle_casual,0.5785661818716028
jacket_male_brand_3_P_low_casual,jacket_male_brand_4_P_low_casual,0.5324959600411341
jacket_male_brand_3_P_low_casual,jacket_male_brand_1_P_low_casual,0.5252974878801234
jacket_female_brand_1_AW_middle_casual,jacket_female_brand_2_AW_middle_casual,1.0
jacket_female_brand_1_AW_middle_casual,jacket_female_brand_4_AW_middle_casual,0.8743842364532018
jacket_female_brand_1_AW_middle_casual,jacket_female_brand_4_AW_high_casual,0.7492610837438424
jacket_female_brand_1_AW_middle_casual,jacket_female_brand_4_AW_low_casual,0.5612479474548441
jacket_female_brand_1_AW_middle_casual,jacket_female_brand_3_AW_low_casual,0.3467980295566502
jacket_female_brand_3_AW_high_sport,jacket_female_brand_2_AW_high_sport,0.7893175364731225
jacket_female_brand_3_AW_high_sport,jacket_female_brand_3_AW_middle_sport,0.5766376187212378
jacket_female_brand_3_AW_high_sport,jacket_female_brand_4_AW_high_sport,0.5032605502790561
