image_name,object_id,class,bbox_x,bbox_y,bbox_width,bbox_height
frame_480.jpg,6,normal,406.6666666666667,8.333333333333334,148.33333333333334,98.33333333333334
frame_480.jpg,7,normal,573.3333333333334,103.33333333333334,148.33333333333334,125.0
frame_480.jpg,8,normal,243.33333333333334,3.3333333333333335,145.0,111.66666666666667
frame_480.jpg,9,normal,541.6666666666667,221.66666666666669,148.33333333333334,130.0
frame_480.jpg,10,normal,480.0,370.0,200.0,173.33333333333334
frame_480.jpg,11,normal,366.6666666666667,543.3333333333334,231.66666666666669,180.0
frame_480.jpg,12,normal,298.33333333333337,778.3333333333334,255.0,196.66666666666669
frame_480.jpg,13,normal,130.0,531.6666666666667,233.33333333333334,171.66666666666669
frame_480.jpg,17,normal,1636.6666666666667,296.6666666666667,165.0,141.66666666666669
frame_480.jpg,18,normal,1600.0,160.0,133.33333333333334,123.33333333333334
frame_480.jpg,19,normal,1538.3333333333335,35.0,126.66666666666667,111.66666666666667
frame_480.jpg,20,normal,1380.0,31.666666666666668,113.33333333333334,111.66666666666667
frame_480.jpg,21,normal,1421.6666666666667,171.66666666666669,126.66666666666667,130.0
frame_480.jpg,22,normal,1420.0,271.6666666666667,155.0,141.66666666666669
frame_480.jpg,23,normal,1466.6666666666667,406.6666666666667,160.0,141.66666666666669
frame_480.jpg,24,normal,1495.0,566.6666666666667,173.33333333333334,175.0
frame_480.jpg,25,normal,1533.3333333333335,781.6666666666667,193.33333333333334,186.66666666666669
frame_480.jpg,26,normal,1273.3333333333335,785.0,180.0,193.33333333333334
frame_480.jpg,27,normal,1286.6666666666667,561.6666666666667,166.66666666666669,173.33333333333334
frame_480.jpg,28,normal,1258.3333333333335,425.0,141.66666666666669,148.33333333333334
frame_480.jpg,29,normal,1243.3333333333335,268.33333333333337,141.66666666666669,146.66666666666669
frame_480.jpg,30,normal,1226.6666666666667,143.33333333333334,130.0,131.66666666666669
frame_480.jpg,31,normal,1215.0,23.333333333333336,103.33333333333334,111.66666666666667
frame_480.jpg,32,normal,1046.6666666666667,25.0,103.33333333333334,111.66666666666667
frame_480.jpg,33,normal,1033.3333333333335,140.0,125.0,126.66666666666667
frame_480.jpg,34,anomaly,1013.3333333333334,243.33333333333334,141.66666666666669,145.0
frame_480.jpg,35,normal,1011.6666666666667,381.6666666666667,145.0,153.33333333333334
frame_480.jpg,36,normal,986.6666666666667,570.0,176.66666666666669,180.0
frame_480.jpg,37,normal,971.6666666666667,765.0,176.66666666666669,193.33333333333334
frame_480.jpg,38,normal,656.6666666666667,766.6666666666667,218.33333333333334,208.33333333333334
frame_480.jpg,39,normal,753.3333333333334,558.3333333333334,181.66666666666669,175.0
frame_480.jpg,40,normal,765.0,371.6666666666667,170.0,151.66666666666669
frame_480.jpg,41,normal,790.0,253.33333333333334,146.66666666666669,118.33333333333334
frame_480.jpg,42,normal,805.0,110.0,125.0,120.0
frame_480.jpg,43,normal,846.6666666666667,21.666666666666668,106.66666666666667,105.0
frame_480.jpg,44,normal,603.3333333333334,13.333333333333334,116.66666666666667,95.0
frame_500.jpg,0,anomaly,280.0,346.6666666666667,208.33333333333334,170.0
frame_500.jpg,1,normal,356.6666666666667,225.0,175.0,135.0
frame_500.jpg,3,normal,118.33333333333334,221.66666666666669,178.33333333333334,131.66666666666669
frame_500.jpg,4,normal,208.33333333333334,101.66666666666667,148.33333333333334,118.33333333333334
frame_500.jpg,5,normal,383.33333333333337,101.66666666666667,146.66666666666669,123.33333333333334
frame_500.jpg,6,normal,421.6666666666667,8.333333333333334,148.33333333333334,98.33333333333334
frame_500.jpg,7,normal,588.3333333333334,105.0,148.33333333333334,125.0
frame_500.jpg,8,normal,260.0,5.0,145.0,111.66666666666667
frame_500.jpg,9,normal,560.0,221.66666666666669,148.33333333333334,130.0
frame_500.jpg,10,normal,496.6666666666667,370.0,200.0,173.33333333333334
frame_500.jpg,11,normal,388.33333333333337,543.3333333333334,231.66666666666669,180.0
frame_500.jpg,12,normal,323.33333333333337,778.3333333333334,255.0,196.66666666666669
frame_500.jpg,13,normal,150.0,530.0,233.33333333333334,171.66666666666669
frame_500.jpg,17,normal,1655.0,295.0,165.0,141.66666666666669
frame_500.jpg,18,normal,1615.0,160.0,133.33333333333334,123.33333333333334
frame_500.jpg,19,normal,1551.6666666666667,33.333333333333336,126.66666666666667,111.66666666666667
frame_500.jpg,20,normal,1393.3333333333335,30.0,113.33333333333334,111.66666666666667
frame_500.jpg,21,normal,1436.6666666666667,171.66666666666669,126.66666666666667,130.0
frame_500.jpg,22,normal,1435.0,273.33333333333337,155.0,141.66666666666669
frame_500.jpg,23,normal,1483.3333333333335,405.0,160.0,141.66666666666669
frame_500.jpg,24,normal,1515.0,565.0,173.33333333333334,175.0
frame_500.jpg,25,normal,1553.3333333333335,781.6666666666667,193.33333333333334,186.66666666666669
frame_500.jpg,26,normal,1293.3333333333335,785.0,180.0,193.33333333333334
frame_500.jpg,27,normal,1306.6666666666667,561.6666666666667,166.66666666666669,173.33333333333334
frame_500.jpg,28,normal,1276.6666666666667,426.6666666666667,141.66666666666669,148.33333333333334
frame_500.jpg,29,normal,1258.3333333333335,268.33333333333337,141.66666666666669,146.66666666666669
frame_500.jpg,30,normal,1243.3333333333335,145.0,130.0,131.66666666666669
frame_500.jpg,31,normal,1230.0,23.333333333333336,103.33333333333334,111.66666666666667
frame_500.jpg,32,normal,1061.6666666666667,25.0,103.33333333333334,111.66666666666667
frame_500.jpg,33,normal,1048.3333333333335,140.0,125.0,126.66666666666667
frame_500.jpg,34,anomaly,1028.3333333333335,245.0,141.66666666666669,145.0
frame_500.jpg,35,normal,1026.6666666666667,381.6666666666667,145.0,153.33333333333334
frame_500.jpg,36,normal,1006.6666666666667,570.0,176.66666666666669,180.0
frame_500.jpg,37,normal,995.0,768.3333333333334,176.66666666666669,193.33333333333334
frame_500.jpg,38,normal,681.6666666666667,765.0,218.33333333333334,208.33333333333334
frame_500.jpg,39,normal,775.0,560.0,181.66666666666669,175.0
frame_500.jpg,40,normal,785.0,370.0,170.0,151.66666666666669
frame_500.jpg,41,normal,806.6666666666667,255.0,146.66666666666669,118.33333333333334
frame_500.jpg,42,normal,820.0,110.0,125.0,120.0
frame_500.jpg,43,normal,861.6666666666667,20.0,106.66666666666667,105.0
frame_500.jpg,44,normal,618.3333333333334,13.333333333333334,116.66666666666667,95.0
frame_520.jpg,0,anomaly,285.0,350.0,208.33333333333334,170.0
frame_520.jpg,1,normal,358.33333333333337,226.66666666666669,175.0,135.0
frame_520.jpg,3,normal,123.33333333333334,220.0,178.33333333333334,131.66666666666669
frame_520.jpg,4,normal,213.33333333333334,101.66666666666667,148.33333333333334,118.33333333333334
frame_520.jpg,5,normal,390.0,101.66666666666667,146.66666666666669,123.33333333333334
frame_520.jpg,6,normal,426.6666666666667,8.333333333333334,148.33333333333334,98.33333333333334
frame_520.jpg,7,normal,593.3333333333334,103.33333333333334,148.33333333333334,125.0
frame_520.jpg,8,normal,263.33333333333337,3.3333333333333335,145.0,111.66666666666667
frame_520.jpg,9,normal,565.0,221.66666666666669,148.33333333333334,130.0
frame_520.jpg,10,normal,503.33333333333337,370.0,200.0,173.33333333333334
frame_520.jpg,11,normal,393.33333333333337,543.3333333333334,231.66666666666669,180.0
frame_520.jpg,12,normal,328.33333333333337,778.3333333333334,255.0,196.66666666666669
frame_520.jpg,13,normal,156.66666666666669,531.6666666666667,233.33333333333334,171.66666666666669
frame_520.jpg,18,normal,1620.0,160.0,133.33333333333334,123.33333333333334
frame_520.jpg,19,normal,1556.6666666666667,35.0,126.66666666666667,111.66666666666667
frame_520.jpg,20,normal,1398.3333333333335,31.666666666666668,113.33333333333334,111.66666666666667
frame_520.jpg,21,normal,1443.3333333333335,171.66666666666669,126.66666666666667,130.0
frame_520.jpg,22,normal,1443.3333333333335,271.6666666666667,155.0,141.66666666666669
frame_520.jpg,23,normal,1490.0,406.6666666666667,160.0,141.66666666666669
frame_520.jpg,24,normal,1525.0,566.6666666666667,173.33333333333334,175.0
frame_520.jpg,25,normal,1563.3333333333335,781.6666666666667,193.33333333333334,186.66666666666669
frame_520.jpg,26,normal,1303.3333333333335,785.0,180.0,193.33333333333334
frame_520.jpg,27,normal,1313.3333333333335,561.6666666666667,166.66666666666669,173.33333333333334
frame_520.jpg,28,normal,1281.6666666666667,425.0,141.66666666666669,148.33333333333334
frame_520.jpg,29,normal,1266.6666666666667,268.33333333333337,141.66666666666669,146.66666666666669
frame_520.jpg,30,normal,1246.6666666666667,143.33333333333334,130.0,131.66666666666669
frame_520.jpg,31,normal,1235.0,23.333333333333336,103.33333333333334,111.66666666666667
frame_520.jpg,32,normal,1066.6666666666667,25.0,103.33333333333334,111.66666666666667
frame_520.jpg,33,normal,1051.6666666666667,140.0,125.0,126.66666666666667
frame_520.jpg,34,anomaly,1036.6666666666667,243.33333333333334,141.66666666666669,145.0
frame_520.jpg,35,normal,1035.0,381.6666666666667,145.0,153.33333333333334
frame_520.jpg,36,normal,1013.3333333333334,570.0,176.66666666666669,180.0
frame_520.jpg,37,normal,1005.0,765.0,176.66666666666669,193.33333333333334
frame_520.jpg,38,normal,690.0,766.6666666666667,218.33333333333334,208.33333333333334
frame_520.jpg,39,normal,783.3333333333334,558.3333333333334,181.66666666666669,175.0
frame_520.jpg,40,normal,791.6666666666667,371.6666666666667,170.0,151.66666666666669
frame_520.jpg,41,normal,811.6666666666667,253.33333333333334,146.66666666666669,118.33333333333334
frame_520.jpg,42,normal,825.0,110.0,125.0,120.0
frame_520.jpg,43,normal,866.6666666666667,21.666666666666668,106.66666666666667,105.0
frame_520.jpg,44,normal,623.3333333333334,13.333333333333334,116.66666666666667,95.0
frame_540.jpg,0,anomaly,300.0,346.6666666666667,208.33333333333334,170.0
frame_540.jpg,1,normal,373.33333333333337,225.0,175.0,135.0
frame_540.jpg,3,normal,135.0,221.66666666666669,178.33333333333334,131.66666666666669
frame_540.jpg,4,normal,225.0,101.66666666666667,148.33333333333334,118.33333333333334
frame_540.jpg,5,normal,400.0,101.66666666666667,146.66666666666669,123.33333333333334
frame_540.jpg,6,normal,436.6666666666667,8.333333333333334,148.33333333333334,98.33333333333334
frame_540.jpg,7,normal,605.0,105.0,148.33333333333334,125.0
frame_540.jpg,8,normal,275.0,5.0,145.0,111.66666666666667
frame_540.jpg,9,normal,580.0,221.66666666666669,148.33333333333334,130.0
frame_540.jpg,10,normal,516.6666666666667,370.0,200.0,173.33333333333334
frame_540.jpg,11,normal,411.6666666666667,543.3333333333334,231.66666666666669,180.0
frame_540.jpg,12,normal,350.0,778.3333333333334,255.0,196.66666666666669
frame_540.jpg,13,normal,173.33333333333334,530.0,233.33333333333334,171.66666666666669
frame_540.jpg,18,normal,1633.3333333333335,160.0,133.33333333333334,123.33333333333334
frame_540.jpg,19,normal,1568.3333333333335,33.333333333333336,126.66666666666667,111.66666666666667
frame_540.jpg,20,normal,1410.0,30.0,113.33333333333334,111.66666666666667
frame_540.jpg,21,normal,1455.0,171.66666666666669,126.66666666666667,130.0
frame_540.jpg,22,normal,1455.0,273.33333333333337,155.0,141.66666666666669
frame_540.jpg,23,normal,1503.3333333333335,405.0,160.0,141.66666666666669
frame_540.jpg,24,normal,1538.3333333333335,565.0,173.33333333333334,175.0
frame_540.jpg,25,normal,1580.0,781.6666666666667,193.33333333333334,186.66666666666669
frame_540.jpg,26,normal,1320.0,785.0,180.0,193.33333333333334
frame_540.jpg,27,normal,1326.6666666666667,561.6666666666667,166.66666666666669,173.33333333333334
frame_540.jpg,28,normal,1296.6666666666667,426.6666666666667,141.66666666666669,148.33333333333334
frame_540.jpg,29,normal,1278.3333333333335,268.33333333333337,141.66666666666669,146.66666666666669
frame_540.jpg,30,normal,1260.0,145.0,130.0,131.66666666666669
frame_540.jpg,31,normal,1245.0,23.333333333333336,103.33333333333334,111.66666666666667
frame_540.jpg,32,normal,1076.6666666666667,25.0,103.33333333333334,111.66666666666667
frame_540.jpg,33,normal,1065.0,140.0,125.0,126.66666666666667
frame_540.jpg,34,anomaly,1048.3333333333335,245.0,141.66666666666669,145.0
frame_540.jpg,35,normal,1050.0,381.6666666666667,145.0,153.33333333333334
frame_540.jpg,36,normal,1030.0,570.0,176.66666666666669,180.0
frame_540.jpg,37,normal,1021.6666666666667,768.3333333333334,176.66666666666669,193.33333333333334
frame_540.jpg,38,normal,708.3333333333334,765.0,218.33333333333334,208.33333333333334
frame_540.jpg,39,normal,798.3333333333334,560.0,181.66666666666669,175.0
frame_540.jpg,40,normal,805.0,370.0,170.0,151.66666666666669
frame_540.jpg,41,normal,825.0,255.0,146.66666666666669,118.33333333333334
frame_540.jpg,42,normal,836.6666666666667,110.0,125.0,120.0
frame_540.jpg,43,normal,876.6666666666667,20.0,106.66666666666667,105.0
frame_540.jpg,44,normal,633.3333333333334,13.333333333333334,116.66666666666667,95.0
frame_560.jpg,0,anomaly,315.0,350.0,208.33333333333334,170.0
frame_560.jpg,1,normal,385.0,226.66666666666669,175.0,135.0
frame_560.jpg,3,normal,146.66666666666669,220.0,178.33333333333334,131.66666666666669
frame_560.jpg,4,normal,236.66666666666669,101.66666666666667,148.33333333333334,118.33333333333334
frame_560.jpg,5,normal,413.33333333333337,101.66666666666667,146.66666666666669,123.33333333333334
frame_560.jpg,6,normal,446.6666666666667,8.333333333333334,148.33333333333334,98.33333333333334
frame_560.jpg,7,normal,616.6666666666667,103.33333333333334,148.33333333333334,125.0
frame_560.jpg,8,normal,283.33333333333337,5.0,145.0,111.66666666666667
frame_560.jpg,9,normal,591.6666666666667,221.66666666666669,148.33333333333334,130.0
frame_560.jpg,10,normal,530.0,370.0,200.0,173.33333333333334
frame_560.jpg,11,normal,426.6666666666667,543.3333333333334,231.66666666666669,180.0
frame_560.jpg,12,normal,365.0,778.3333333333334,255.0,196.66666666666669
frame_560.jpg,13,normal,186.66666666666669,531.6666666666667,233.33333333333334,171.66666666666669
frame_560.jpg,18,normal,1645.0,160.0,133.33333333333334,123.33333333333334
frame_560.jpg,19,normal,1578.3333333333335,35.0,126.66666666666667,111.66666666666667
frame_560.jpg,20,normal,1420.0,31.666666666666668,113.33333333333334,111.66666666666667
frame_560.jpg,21,normal,1466.6666666666667,171.66666666666669,126.66666666666667,130.0
frame_560.jpg,22,normal,1470.0,271.6666666666667,155.0,141.66666666666669
frame_560.jpg,23,normal,1516.6666666666667,406.6666666666667,160.0,141.66666666666669
frame_560.jpg,24,normal,1551.6666666666667,566.6666666666667,173.33333333333334,175.0
frame_560.jpg,25,normal,1596.6666666666667,781.6666666666667,193.33333333333334,186.66666666666669
frame_560.jpg,26,normal,1336.6666666666667,785.0,180.0,193.33333333333334
frame_560.jpg,27,normal,1343.3333333333335,561.6666666666667,166.66666666666669,173.33333333333334
frame_560.jpg,28,normal,1308.3333333333335,425.0,141.66666666666669,148.33333333333334
frame_560.jpg,29,normal,1290.0,268.33333333333337,141.66666666666669,146.66666666666669
frame_560.jpg,30,normal,1271.6666666666667,143.33333333333334,130.0,131.66666666666669
frame_560.jpg,31,normal,1255.0,23.333333333333336,103.33333333333334,111.66666666666667
frame_560.jpg,32,normal,1086.6666666666667,25.0,103.33333333333334,111.66666666666667
frame_560.jpg,33,normal,1076.6666666666667,140.0,125.0,126.66666666666667
frame_560.jpg,34,anomaly,1063.3333333333335,243.33333333333334,141.66666666666669,145.0
frame_560.jpg,35,normal,1065.0,381.6666666666667,145.0,153.33333333333334
frame_560.jpg,36,normal,1046.6666666666667,570.0,176.66666666666669,180.0
frame_560.jpg,37,normal,1038.3333333333335,765.0,176.66666666666669,193.33333333333334
frame_560.jpg,38,normal,726.6666666666667,766.6666666666667,218.33333333333334,208.33333333333334
frame_560.jpg,39,normal,813.3333333333334,558.3333333333334,181.66666666666669,175.0
frame_560.jpg,40,normal,818.3333333333334,371.6666666666667,170.0,151.66666666666669
frame_560.jpg,41,normal,838.3333333333334,253.33333333333334,146.66666666666669,118.33333333333334
frame_560.jpg,42,normal,848.3333333333334,110.0,125.0,120.0
frame_560.jpg,43,normal,888.3333333333334,21.666666666666668,106.66666666666667,105.0
frame_560.jpg,44,normal,645.0,13.333333333333334,116.66666666666667,95.0
frame_560.jpg,47,normal,100.0,768.3333333333334,218.33333333333334,198.33333333333334
frame_580.jpg,0,anomaly,330.0,346.6666666666667,208.33333333333334,170.0
frame_580.jpg,1,normal,400.0,228.33333333333334,175.0,135.0
frame_580.jpg,3,normal,161.66666666666669,221.66666666666669,178.33333333333334,131.66666666666669
frame_580.jpg,4,normal,248.33333333333334,101.66666666666667,148.33333333333334,118.33333333333334
frame_580.jpg,5,normal,426.6666666666667,101.66666666666667,146.66666666666669,123.33333333333334
frame_580.jpg,6,normal,458.33333333333337,10.0,148.33333333333334,98.33333333333334
frame_580.jpg,7,normal,628.3333333333334,105.0,148.33333333333334,125.0
frame_580.jpg,8,normal,296.6666666666667,5.0,145.0,111.66666666666667
frame_580.jpg,9,normal,606.6666666666667,221.66666666666669,148.33333333333334,130.0
frame_580.jpg,10,normal,546.6666666666667,370.0,200.0,173.33333333333334
frame_580.jpg,11,normal,445.0,543.3333333333334,231.66666666666669,180.0
frame_580.jpg,12,normal,386.6666666666667,778.3333333333334,255.0,196.66666666666669
frame_580.jpg,13,normal,203.33333333333334,530.0,233.33333333333334,171.66666666666669
frame_580.jpg,18,normal,1656.6666666666667,160.0,133.33333333333334,123.33333333333334
frame_580.jpg,19,normal,1590.0,33.333333333333336,126.66666666666667,111.66666666666667
frame_580.jpg,20,normal,1431.6666666666667,30.0,113.33333333333334,111.66666666666667
frame_580.jpg,21,normal,1480.0,171.66666666666669,126.66666666666667,130.0
frame_580.jpg,22,normal,1481.6666666666667,273.33333333333337,155.0,141.66666666666669
frame_580.jpg,23,normal,1530.0,405.0,160.0,141.66666666666669
frame_580.jpg,24,normal,1568.3333333333335,565.0,173.33333333333334,175.0
frame_580.jpg,25,normal,1613.3333333333335,781.6666666666667,193.33333333333334,186.66666666666669
frame_580.jpg,26,normal,1356.6666666666667,785.0,180.0,193.33333333333334
frame_580.jpg,27,normal,1360.0,561.6666666666667,166.66666666666669,173.33333333333334
frame_580.jpg,28,normal,1323.3333333333335,426.6666666666667,141.66666666666669,148.33333333333334
frame_580.jpg,29,normal,1301.6666666666667,268.33333333333337,141.66666666666669,146.66666666666669
frame_580.jpg,30,normal,1283.3333333333335,145.0,130.0,131.66666666666669
frame_580.jpg,31,normal,1266.6666666666667,23.333333333333336,103.33333333333334,111.66666666666667
frame_580.jpg,32,normal,1098.3333333333335,25.0,103.33333333333334,111.66666666666667
frame_580.jpg,33,normal,1090.0,140.0,125.0,126.66666666666667
frame_580.jpg,34,anomaly,1075.0,245.0,141.66666666666669,145.0
frame_580.jpg,35,normal,1076.6666666666667,381.6666666666667,145.0,153.33333333333334
frame_580.jpg,36,normal,1063.3333333333335,570.0,176.66666666666669,180.0
frame_580.jpg,37,normal,1058.3333333333335,768.3333333333334,176.66666666666669,193.33333333333334
frame_580.jpg,38,normal,745.0,765.0,218.33333333333334,208.33333333333334
frame_580.jpg,39,normal,828.3333333333334,560.0,181.66666666666669,175.0
frame_580.jpg,40,normal,831.6666666666667,370.0,170.0,151.66666666666669
frame_580.jpg,41,normal,851.6666666666667,255.0,146.66666666666669,118.33333333333334
frame_580.jpg,42,normal,860.0,110.0,125.0,120.0
frame_580.jpg,43,normal,900.0,20.0,106.66666666666667,105.0
frame_580.jpg,44,normal,656.6666666666667,15.0,116.66666666666667,95.0
frame_580.jpg,47,normal,121.66666666666667,766.6666666666667,218.33333333333334,198.33333333333334
frame_580.jpg,48,normal,98.33333333333334,360.0,191.66666666666669,145.0
frame_600.jpg,0,anomaly,348.33333333333337,350.0,208.33333333333334,170.0
frame_600.jpg,1,normal,415.0,230.0,175.0,135.0
frame_600.jpg,2,normal,105.0,0.0,161.66666666666669,111.66666666666667
frame_600.jpg,3,normal,176.66666666666669,220.0,178.33333333333334,131.66666666666669
frame_600.jpg,4,normal,265.0,101.66666666666667,148.33333333333334,118.33333333333334
frame_600.jpg,5,normal,440.0,101.66666666666667,146.66666666666669,123.33333333333334
frame_600.jpg,6,normal,473.33333333333337,10.0,148.33333333333334,98.33333333333334
frame_600.jpg,7,normal,643.3333333333334,103.33333333333334,148.33333333333334,125.0
frame_600.jpg,8,normal,310.0,5.0,145.0,111.66666666666667
frame_600.jpg,9,normal,618.3333333333334,221.66666666666669,148.33333333333334,130.0
frame_600.jpg,10,normal,563.3333333333334,370.0,200.0,173.33333333333334
frame_600.jpg,11,normal,463.33333333333337,543.3333333333334,231.66666666666669,180.0
frame_600.jpg,12,normal,408.33333333333337,778.3333333333334,255.0,196.66666666666669
frame_600.jpg,13,normal,223.33333333333334,531.6666666666667,233.33333333333334,171.66666666666669
frame_600.jpg,18,normal,1671.6666666666667,160.0,133.33333333333334,123.33333333333334
frame_600.jpg,19,normal,1603.3333333333335,35.0,126.66666666666667,111.66666666666667
frame_600.jpg,20,normal,1445.0,31.666666666666668,113.33333333333334,111.66666666666667
frame_600.jpg,21,normal,1495.0,171.66666666666669,126.66666666666667,130.0
frame_600.jpg,22,normal,1500.0,271.6666666666667,155.0,141.66666666666669
frame_600.jpg,23,normal,1550.0,406.6666666666667,160.0,141.66666666666669
frame_600.jpg,24,normal,1591.6666666666667,566.6666666666667,173.33333333333334,175.0
frame_600.jpg,26,normal,1376.6666666666667,785.0,180.0,193.33333333333334
frame_600.jpg,27,normal,1376.6666666666667,561.6666666666667,166.66666666666669,173.33333333333334
frame_600.jpg,28,normal,1341.6666666666667,425.0,141.66666666666669,148.33333333333334
frame_600.jpg,29,normal,1320.0,268.33333333333337,141.66666666666669,146.66666666666669
frame_600.jpg,30,normal,1300.0,143.33333333333334,130.0,131.66666666666669
frame_600.jpg,31,normal,1280.0,23.333333333333336,103.33333333333334,111.66666666666667
frame_600.jpg,32,normal,1111.6666666666667,25.0,103.33333333333334,111.66666666666667
frame_600.jpg,33,normal,1105.0,140.0,125.0,126.66666666666667
frame_600.jpg,34,anomaly,1093.3333333333335,243.33333333333334,141.66666666666669,145.0
frame_600.jpg,35,normal,1095.0,381.6666666666667,145.0,153.33333333333334
frame_600.jpg,36,normal,1083.3333333333335,570.0,176.66666666666669,180.0
frame_600.jpg,37,normal,1078.3333333333335,765.0,176.66666666666669,193.33333333333334
frame_600.jpg,38,normal,766.6666666666667,766.6666666666667,218.33333333333334,208.33333333333334
frame_600.jpg,39,normal,850.0,558.3333333333334,181.66666666666669,175.0
frame_600.jpg,40,normal,851.6666666666667,371.6666666666667,170.0,151.66666666666669
frame_600.jpg,41,normal,868.3333333333334,253.33333333333334,146.66666666666669,118.33333333333334
frame_600.jpg,42,normal,875.0,110.0,125.0,120.0
frame_600.jpg,43,normal,913.3333333333334,21.666666666666668,106.66666666666667,105.0
frame_600.jpg,44,normal,670.0,15.0,116.66666666666667,95.0
frame_600.jpg,47,normal,143.33333333333334,768.3333333333334,218.33333333333334,198.33333333333334
frame_600.jpg,48,normal,116.66666666666667,361.6666666666667,191.66666666666669,145.0
frame_620.jpg,0,anomaly,366.6666666666667,346.6666666666667,208.33333333333334,170.0
frame_620.jpg,1,normal,433.33333333333337,228.33333333333334,175.0,135.0
frame_620.jpg,2,normal,120.0,1.6666666666666667,161.66666666666669,111.66666666666667
frame_620.jpg,3,normal,195.0,221.66666666666669,178.33333333333334,131.66666666666669
frame_620.jpg,4,normal,280.0,101.66666666666667,148.33333333333334,118.33333333333334
frame_620.jpg,5,normal,456.6666666666667,101.66666666666667,146.66666666666669,123.33333333333334
frame_620.jpg,6,normal,486.6666666666667,10.0,148.33333333333334,98.33333333333334
frame_620.jpg,7,normal,658.3333333333334,105.0,148.33333333333334,125.0
frame_620.jpg,8,normal,325.0,5.0,145.0,111.66666666666667
frame_620.jpg,9,normal,636.6666666666667,221.66666666666669,148.33333333333334,130.0
frame_620.jpg,10,normal,583.3333333333334,370.0,200.0,173.33333333333334
frame_620.jpg,11,normal,485.0,543.3333333333334,231.66666666666669,180.0
frame_620.jpg,12,normal,433.33333333333337,778.3333333333334,255.0,196.66666666666669
frame_620.jpg,13,normal,243.33333333333334,530.0,233.33333333333334,171.66666666666669
frame_620.jpg,18,normal,1688.3333333333335,160.0,133.33333333333334,123.33333333333334
frame_620.jpg,19,normal,1618.3333333333335,33.333333333333336,126.66666666666667,111.66666666666667
frame_620.jpg,20,normal,1460.0,30.0,113.33333333333334,111.66666666666667
frame_620.jpg,21,normal,1511.6666666666667,171.66666666666669,126.66666666666667,130.0
frame_620.jpg,22,normal,1515.0,273.33333333333337,155.0,141.66666666666669
frame_620.jpg,23,normal,1570.0,405.0,160.0,141.66666666666669
frame_620.jpg,24,normal,1611.6666666666667,565.0,173.33333333333334,175.0
frame_620.jpg,26,normal,1400.0,785.0,180.0,193.33333333333334
frame_620.jpg,27,normal,1400.0,561.6666666666667,166.66666666666669,173.33333333333334
frame_620.jpg,28,normal,1360.0,426.6666666666667,141.66666666666669,148.33333333333334
frame_620.jpg,29,normal,1335.0,268.33333333333337,141.66666666666669,146.66666666666669
frame_620.jpg,30,normal,1316.6666666666667,145.0,130.0,131.66666666666669
frame_620.jpg,31,normal,1295.0,23.333333333333336,103.33333333333334,111.66666666666667
frame_620.jpg,32,normal,1126.6666666666667,25.0,103.33333333333334,111.66666666666667
frame_620.jpg,33,normal,1120.0,140.0,125.0,126.66666666666667
frame_620.jpg,34,anomaly,1108.3333333333335,245.0,141.66666666666669,145.0
frame_620.jpg,35,normal,1113.3333333333335,381.6666666666667,145.0,153.33333333333334
frame_620.jpg,36,normal,1106.6666666666667,570.0,176.66666666666669,180.0
frame_620.jpg,37,normal,1101.6666666666667,765.0,176.66666666666669,193.33333333333334
frame_620.jpg,38,normal,795.0,765.0,218.33333333333334,208.33333333333334
frame_620.jpg,39,normal,871.6666666666667,560.0,181.66666666666669,175.0
frame_620.jpg,40,normal,871.6666666666667,370.0,170.0,151.66666666666669
frame_620.jpg,41,normal,886.6666666666667,255.0,146.66666666666669,118.33333333333334
frame_620.jpg,42,normal,890.0,110.0,125.0,120.0
frame_620.jpg,43,normal,928.3333333333334,20.0,106.66666666666667,105.0
frame_620.jpg,44,normal,685.0,15.0,116.66666666666667,95.0
frame_620.jpg,47,normal,168.33333333333334,766.6666666666667,218.33333333333334,198.33333333333334
frame_620.jpg,48,normal,138.33333333333334,360.0,191.66666666666669,145.0
frame_640.jpg,0,anomaly,388.33333333333337,350.0,208.33333333333334,170.0
frame_640.jpg,1,normal,451.6666666666667,230.0,175.0,135.0
frame_640.jpg,2,normal,138.33333333333334,0.0,161.66666666666669,111.66666666666667
frame_640.jpg,3,normal,213.33333333333334,220.0,178.33333333333334,131.66666666666669
frame_640.jpg,4,normal,296.6666666666667,101.66666666666667,148.33333333333334,118.33333333333334
frame_640.jpg,5,normal,473.33333333333337,101.66666666666667,146.66666666666669,123.33333333333334
frame_640.jpg,6,normal,503.33333333333337,11.666666666666668,148.33333333333334,98.33333333333334
frame_640.jpg,7,normal,676.6666666666667,103.33333333333334,148.33333333333334,125.0
frame_640.jpg,8,normal,341.6666666666667,5.0,145.0,111.66666666666667
frame_640.jpg,9,normal,655.0,221.66666666666669,148.33333333333334,130.0
frame_640.jpg,10,normal,603.3333333333334,370.0,200.0,173.33333333333334
frame_640.jpg,11,normal,506.6666666666667,543.3333333333334,231.66666666666669,180.0
frame_640.jpg,12,normal,461.6666666666667,778.3333333333334,255.0,196.66666666666669
frame_640.jpg,13,normal,266.6666666666667,531.6666666666667,233.33333333333334,171.66666666666669
frame_640.jpg,19,normal,1633.3333333333335,35.0,126.66666666666667,111.66666666666667
frame_640.jpg,20,normal,1475.0,31.666666666666668,113.33333333333334,111.66666666666667
